experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,106,0.014063874236630221,0.016378808972379984,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,108,0.013886771741034108,0.01612718550146909,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,110,0.013673035306741155,0.015841205763672057,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,112,0.01346723165911555,0.015566038185163375,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,114,0.013267499045309805,0.01530227008050484,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,116,0.01307381544171502,0.015048543125130686,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,118,0.012886987390843447,0.014803809531729946,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,120,0.012705016255588461,0.014568661126403011,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,122,0.012529297496737441,0.014340618177664587,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,124,0.01239422775737859,0.014160121978420818,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,126,0.0122616835074724,0.013986184007608978,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,128,0.01209961184436512,0.013777191442904582,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,130,0.011976637221817113,0.013612099280196492,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,132,0.011823780225665216,0.013414836939439548,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,134,0.011675159363173784,0.01322443974212513,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,136,0.011530501054065674,0.013038994664766209,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,138,0.01139019052476072,0.012859353914684435,0
trajectory,stag_hunt,standard_pg,3,0.08,0.7100000000000001,139,0.011321199677896762,0.012771924498721412,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,0,0.08239862390630194,0.9158012487910177,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,2,0.08721725489821561,0.9062214776053533,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,4,0.09327394999961841,0.8917429345169732,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,6,0.0944192234256294,0.878263453372851,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,8,0.09734981930513911,0.8593888828156234,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,10,0.10108981200040046,0.8335381311881918,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,12,0.10370054765886415,0.8015958223001448,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,14,0.10671828625436648,0.7665854151473157,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,16,0.11027095854655947,0.7191827032370657,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,18,0.11278853748771958,0.6578128140571377,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,20,0.10948294450826414,0.5796509571194837,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,22,0.10661371809038406,0.4976620850803494,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,24,0.1033348553679742,0.4197722907414501,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,26,0.09744152822688784,0.34650232391223923,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,28,0.09257115960526327,0.2899926767888615,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,30,0.0863088941870943,0.23939864221508744,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,32,0.08191458462799905,0.20288815824565393,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,34,0.07585133796361125,0.17179140721895025,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,36,0.0699829443790892,0.14675138746061953,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,38,0.06495343306173085,0.12720872844556216,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,40,0.06167247768230715,0.11410977651004428,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,42,0.05840671292432565,0.10333944592729197,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,44,0.055133994788533806,0.09331930733195887,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,46,0.05171749879605029,0.08448324365497863,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,48,0.04908001299426156,0.07749933524309856,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,50,0.046716191984289196,0.07180367534997799,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,52,0.04433443108500127,0.06649858826899235,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,54,0.0423968965657826,0.06205673664559655,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,56,0.04048805617034696,0.05807207552503358,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,58,0.03878097964133542,0.05459951180038867,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,60,0.03709693938976413,0.05138129949008438,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,62,0.036142709542199426,0.049274927748469255,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,64,0.03481143309360035,0.04682026637607333,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,66,0.03349540668483828,0.044432992669592386,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,68,0.03237910640353724,0.04245872085840116,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,70,0.03123955737205503,0.04055087766163385,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,72,0.03021170819057834,0.03879000202507471,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,74,0.02925160038934054,0.037172228711392016,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,76,0.02834372371901904,0.03570613559450326,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,78,0.027575721277676022,0.03447888232003915,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,80,0.02670592683589871,0.03313099929065833,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,82,0.025887274109669317,0.03189775883301603,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,84,0.025116359903271167,0.0307533881984509,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,86,0.02439879886052556,0.029696809646144965,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,88,0.02379557922450089,0.028800354095983607,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,90,0.02315654294071696,0.027876342112743906,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,92,0.02261742094979917,0.027095127126540903,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,94,0.022043465139533064,0.02628282401829977,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,96,0.02150506893403815,0.02551290872731201,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,98,0.020987421882779092,0.024792401501675325,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,100,0.020493536739837403,0.02411976430211103,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,102,0.0200272161063053,0.0234780457358631,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,104,0.01964211790848994,0.022940405044581676,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,106,0.019216360622703554,0.02236644171401186,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,108,0.018809140786597036,0.021824247798452177,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,110,0.018421267270919695,0.021307898168429908,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,112,0.018052094185481187,0.02081652394276518,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,114,0.0176968738124168,0.020350150849658355,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,116,0.01735942484581693,0.019900854101268812,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,118,0.01703468420338339,0.019476011295642425,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,120,0.016720317659329756,0.019071611996300784,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,122,0.016419346645040092,0.018685456287416403,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,124,0.01613205005414158,0.018311270936740603,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,126,0.01585393156448984,0.017956405142079437,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,128,0.015584729321101122,0.017617012361822875,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,130,0.015328364143462184,0.017288059512494156,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,132,0.015120624846911214,0.017020449844708165,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,134,0.014878680343650075,0.016716108479214876,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,136,0.014646594620785876,0.016421268629713184,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,138,0.014422032899210574,0.016139886754863757,0
trajectory,stag_hunt,standard_pg,4,0.08,0.92,139,0.01431170707432646,0.016003627137035493,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,0,0.2541844087819521,0.07680406100015486,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,2,0.19981992699504145,0.07136132769902025,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,4,0.15910874304572895,0.06471217495263033,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,6,0.12979402648933283,0.05893146669004286,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,8,0.11009542558990576,0.05430750569451526,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,10,0.09548144269229611,0.050285969732044536,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,12,0.08472194332202611,0.04713029208528258,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,14,0.0766313366641576,0.04461427512623142,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,16,0.06877467217369394,0.041616534719699214,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,18,0.06305616918615194,0.03953455175139943,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,20,0.0581709871506982,0.037544745484844204,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,22,0.05424313237990093,0.03591014808195929,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,24,0.05030691556703599,0.034069316789873925,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,26,0.046933664532865,0.03242518471261924,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,28,0.04413442184371808,0.031073009779616974,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,30,0.04168445583442897,0.029855258710290152,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,32,0.03936810380494244,0.028634294722602045,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,34,0.03748097932119721,0.027610578273254735,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,36,0.03564536444274267,0.026577300395970727,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,38,0.03414197926071441,0.025706795172382065,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,40,0.03263957860484874,0.02482244783524506,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,42,0.0312928243423545,0.023997288358768944,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,44,0.03003923713003371,0.02323945172353045,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,46,0.029004038577428178,0.022610668727136525,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,48,0.02802771116919851,0.022025596126388054,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,50,0.027133029176187262,0.021477762963064567,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,52,0.026216418048206597,0.02088808038594569,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,54,0.025442304295796463,0.020403604770203303,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,56,0.02473081679431277,0.019941782647257423,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,58,0.024051446602368343,0.019508647736952975,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,60,0.02333510894013816,0.01903963194409154,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,62,0.022671217873797823,0.018592301415592087,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,64,0.02205468271365215,0.01816212871295599,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,66,0.021534495780256766,0.01781623423872084,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,68,0.020979988540098565,0.0174302827405944,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,70,0.020454241762903287,0.017061394496729908,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,72,0.019960166159012045,0.016708647522490298,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,74,0.019488854762512598,0.016374425328111345,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,76,0.019040493905891295,0.016055440332424526,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,78,0.018614216365994776,0.015750649540014525,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,80,0.018208137441467636,0.015458339022661064,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,82,0.017819565116191427,0.015178454302245898,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,84,0.017450451104145465,0.014908289843955211,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,86,0.017151443468919014,0.014694653899398478,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,88,0.016810472616880946,0.014446134956103751,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,90,0.016486384748728718,0.014203878354065396,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,92,0.01617393876590401,0.013974130825751172,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,94,0.015878479271634854,0.01374878114185855,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,96,0.015592819803548775,0.013533349949578128,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,98,0.01531682145628609,0.01332586787296624,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,100,0.01505358554580707,0.013124720051873926,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,102,0.014800618176314418,0.012929859478309233,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,104,0.014642808436937955,0.012816443184187943,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,106,0.014404651146677449,0.012632668472538838,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,108,0.014174119525738181,0.012455139047839776,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,110,0.013992356195369947,0.01231874153468225,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,112,0.013776671979470016,0.012150730625091847,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,114,0.01356966225628823,0.011987643687737649,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,116,0.013367817898868184,0.011829975586380086,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,118,0.01317183934753038,0.011677256528710966,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,120,0.012983177442030877,0.011528578618490489,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,122,0.012801669540092557,0.011383119447306831,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,124,0.01266017508095562,0.0112745386612353,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,126,0.012487703150259698,0.011136878481924696,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,128,0.012355596921564101,0.011034171044156108,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,130,0.012191836548436495,0.010904271824742602,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,132,0.01203329175836616,0.01077789515641919,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,134,0.01187891450915242,0.010654010949536578,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,136,0.011729605882959855,0.010533407810033285,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,138,0.011584176245707177,0.010415419031166192,0
trajectory,stag_hunt,standard_pg,5,0.29000000000000004,0.08,139,0.011512740015982738,0.010358036449156716,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,0,0.26479837062032446,0.266629837190555,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,2,0.22791634504894656,0.22978282232365774,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,4,0.1901180011916063,0.19133836491137102,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,6,0.1594380656328385,0.16047952644327257,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,8,0.13576919847908156,0.13720923144151656,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,10,0.11825303937205225,0.1191109657439586,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,12,0.10696206407179805,0.10747482761402846,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,14,0.09459830283599097,0.09470762174521653,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,16,0.0860999234596563,0.08616475468938133,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,18,0.07829003069036708,0.07845437567358868,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,20,0.07043832210711062,0.07067755066991797,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,22,0.06431441846432681,0.06466328463461081,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,24,0.06016168603947572,0.06045000765531351,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,26,0.0558029521883504,0.05607731701973114,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,28,0.05228406260985521,0.05253856952800302,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,30,0.048678004323625894,0.04894061769057727,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,32,0.04603228142216384,0.046343263808255396,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,34,0.04369744518064165,0.04403948023410144,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,36,0.04153032950206247,0.041793888391870045,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,38,0.03988460283448545,0.04006307901977585,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,40,0.03787113042709065,0.03799693615904771,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,42,0.03616482172876961,0.03627216798497193,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,44,0.034511514853427606,0.03460607355346988,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,46,0.03309986563267486,0.03321577163622494,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,48,0.031715743123731904,0.031835609285464375,0
trajectory,stag_hunt,standard_pg,6,0.29000000000000004,0.29000000000000004,50,0.03045090457164642,0.030573667399697194,0
